"","DATE","hw","prix_prod","pce","Variation_pce","Variation_prix_prod","Variation_hw","U_gap","U_gap_lag1","hw_lag1","pce_lag1","U_gap_lag2","hw_lag2","pce_lag2","U_gap_lag3","hw_lag3","pce_lag3","U_gap_lag4","hw_lag4","pce_lag4","U_gap_lag5","hw_lag5","pce_lag5","U_gap_lag6","hw_lag6","pce_lag6","U_gap_lag7","hw_lag7","pce_lag7","U_gap_lag8","hw_lag8","pce_lag8","Variation_pce_shifted","prix_prod_lag1","prix_prod_lag2","prix_prod_lag3","prix_prod_lag4","prix_prod_lag5","prix_prod_lag6","prix_prod_lag7","prix_prod_lag8","Variation_pp_shifted"
"11",1979-07-01,7.19347823255935,38.6997593062745,35.4818394553494,3.45638719593542,2.92751496934653,3.44032751524932,-1.24226515613245,-1.24998574444324,3.16138083788549,2.72636956596284,-1.1531694321776,2.5084786750472,2.29358061902813,-1.25181621933553,2.94172949680314,2.33605643957149,-1.35269964646435,2.9953508371523,2.86016866175531,-1.55581971356407,2.87956340090663,2.46406660398582,-1.46117642063467,4.81609267391838,1.48823376847802,-1.26876976767617,3.62707850965542,1.68531107330345,-1.07283479942216,3.16226944253819,2.17553969957023,1.63178066213829,2.61942926286183,1.8984297389971,1.73680740438702,2.2596826258368,2.4436756141478,1.86355171732775,1.53009251908396,1.55460112713339,3.40178603733339
"12",1979-10-01,7.45185743820459,39.7201548079786,36.3841539466651,2.54303188663929,2.63669728183193,3.59185358309351,-1.23000766724523,-1.24226515613245,3.44032751524932,3.45638719593542,-1.24998574444324,3.16138083788549,2.72636956596284,-1.1531694321776,2.5084786750472,2.29358061902813,-1.25181621933553,2.94172949680314,2.33605643957149,-1.35269964646435,2.9953508371523,2.86016866175531,-1.55581971356407,2.87956340090663,2.46406660398582,-1.46117642063467,4.81609267391838,1.48823376847802,-1.26876976767617,3.62707850965542,1.68531107330345,2.0280624951321,2.92751496934653,2.61942926286183,1.8984297389971,1.73680740438702,2.2596826258368,2.4436756141478,1.86355171732775,1.53009251908396,3.24953454179306
"13",1980-01-01,7.70991077574451,41.3634934958278,37.746038187876,3.74306969788898,4.13729174972686,3.46293980634844,-1.21321327778157,-1.23000766724523,3.59185358309351,2.54303188663929,-1.24226515613245,3.44032751524932,3.45638719593542,-1.24998574444324,3.16138083788549,2.72636956596284,-1.1531694321776,2.5084786750472,2.29358061902813,-1.25181621933553,2.94172949680314,2.33605643957149,-1.35269964646435,2.9953508371523,2.86016866175531,-1.55581971356407,2.87956340090663,2.46406660398582,-1.46117642063467,4.81609267391838,1.48823376847802,2.6542242774674,2.63669728183193,2.92751496934653,2.61942926286183,1.8984297389971,1.73680740438702,2.2596826258368,2.4436756141478,1.86355171732775,2.79077137115105
"14",1980-04-01,7.99099379688027,42.4468011395826,38.8569460268673,2.94311109807595,2.61899455824262,3.64573636857191,-1.29831941088332,-1.21321327778157,3.46293980634844,3.74306969788898,-1.23000766724523,3.59185358309351,2.54303188663929,-1.24226515613245,3.44032751524932,3.45638719593542,-1.24998574444324,3.16138083788549,2.72636956596284,-1.1531694321776,2.5084786750472,2.29358061902813,-1.25181621933553,2.94172949680314,2.33605643957149,-1.35269964646435,2.9953508371523,2.86016866175531,-1.55581971356407,2.87956340090663,2.46406660398582,2.62046477676736,4.13729174972686,2.63669728183193,2.92751496934653,2.61942926286183,1.8984297389971,1.73680740438702,2.2596826258368,2.4436756141478,2.36380341034035
"15",1980-07-01,8.24667911996679,43.5769563227742,40.0175027635943,2.98674202528542,2.66252144531509,3.1996686468001,-1.28532606655047,-1.29831941088332,3.64573636857191,2.94311109807595,-1.21321327778157,3.46293980634844,3.74306969788898,-1.23000766724523,3.59185358309351,2.54303188663929,-1.24226515613245,3.44032751524932,3.45638719593542,-1.24998574444324,3.16138083788549,2.72636956596284,-1.1531694321776,2.5084786750472,2.29358061902813,-1.25181621933553,2.94172949680314,2.33605643957149,-1.35269964646435,2.9953508371523,2.86016866175531,2.20201190583835,2.61899455824262,4.13729174972686,2.63669728183193,2.92751496934653,2.61942926286183,1.8984297389971,1.73680740438702,2.2596826258368,1.91795228265725
"16",1980-10-01,8.48720310290703,44.7394461458106,41.225608562292,3.01894350038454,2.66767099203955,2.91661624565802,-1.17423324478303,-1.28532606655047,3.1996686468001,2.98674202528542,-1.29831941088332,3.64573636857191,2.94311109807595,-1.21321327778157,3.46293980634844,3.74306969788898,-1.23000766724523,3.59185358309351,2.54303188663929,-1.24226515613245,3.44032751524932,3.45638719593542,-1.24998574444324,3.16138083788549,2.72636956596284,-1.1531694321776,2.5084786750472,2.29358061902813,-1.25181621933553,2.94172949680314,2.33605643957149,2.05147140831452,2.66252144531509,2.61899455824262,4.13729174972686,2.63669728183193,2.92751496934653,2.61942926286183,1.8984297389971,1.73680740438702,2.03620297318481
"17",1981-01-01,8.73291893224672,46.0273370043335,42.6118432658822,3.36255728401338,2.87864730002592,2.89513313585636,-0.865040945580986,-1.17423324478303,2.91661624565802,3.01894350038454,-1.28532606655047,3.1996686468001,2.98674202528542,-1.29831941088332,3.64573636857191,2.94311109807595,-1.21321327778157,3.46293980634844,3.74306969788898,-1.23000766724523,3.59185358309351,2.54303188663929,-1.24226515613245,3.44032751524932,3.45638719593542,-1.24998574444324,3.16138083788549,2.72636956596284,-1.1531694321776,2.5084786750472,2.29358061902813,1.89374436280323,2.66767099203955,2.66252144531509,2.61899455824262,4.13729174972686,2.63669728183193,2.92751496934653,2.61942926286183,1.8984297389971,1.96872261958452
"18",1981-04-01,9.05580014067262,47.3273367259011,43.9390036577199,3.1145341062969,2.82440785450002,3.69728851179012,-0.653756047667602,-0.865040945580986,2.89513313585636,3.36255728401338,-1.17423324478303,2.91661624565802,3.01894350038454,-1.28532606655047,3.1996686468001,2.98674202528542,-1.29831941088332,3.64573636857191,2.94311109807595,-1.21321327778157,3.46293980634844,3.74306969788898,-1.23000766724523,3.59185358309351,2.54303188663929,-1.24226515613245,3.44032751524932,3.45638719593542,-1.24998574444324,3.16138083788549,2.72636956596284,1.62210618554717,2.87864730002592,2.66767099203955,2.66252144531509,2.61899455824262,4.13729174972686,2.63669728183193,2.92751496934653,2.61942926286183,2.02027843932966
"19",1981-07-01,9.44342419392922,48.9373114584846,45.6482647005934,3.89007692616001,3.40178603733339,4.28039540664822,-0.540378551042876,-0.653756047667602,3.69728851179012,3.1145341062969,-0.865040945580986,2.89513313585636,3.36255728401338,-1.17423324478303,2.91661624565802,3.01894350038454,-1.28532606655047,3.1996686468001,2.98674202528542,-1.29831941088332,3.64573636857191,2.94311109807595,-1.21321327778157,3.46293980634844,3.74306969788898,-1.23000766724523,3.59185358309351,2.54303188663929,-1.24226515613245,3.44032751524932,3.45638719593542,1.74152699729424,2.82440785450002,2.87864730002592,2.66767099203955,2.66252144531509,2.61899455824262,4.13729174972686,2.63669728183193,2.92751496934653,1.97787109765688
"20",1981-10-01,9.94008324716986,50.5275462981529,47.0864363557935,3.15055055133651,3.24953454179306,5.25931106176427,-0.424908455706807,-0.540378551042876,4.28039540664822,3.89007692616001,-0.653756047667602,3.69728851179012,3.1145341062969,-0.865040945580986,2.89513313585636,3.36255728401338,-1.17423324478303,2.91661624565802,3.01894350038454,-1.28532606655047,3.1996686468001,2.98674202528542,-1.29831941088332,3.64573636857191,2.94311109807595,-1.21321327778157,3.46293980634844,3.74306969788898,-1.23000766724523,3.59185358309351,2.54303188663929,1.68282263319282,3.40178603733339,2.82440785450002,2.87864730002592,2.66767099203955,2.66252144531509,2.61899455824262,4.13729174972686,2.63669728183193,1.86579828538254
"21",1982-01-01,10.5276459596435,51.9376545947868,48.4263984946791,2.84574973727176,2.79077137115105,5.9110441820587,-0.507345761659397,-0.424908455706807,5.25931106176427,3.15055055133651,-0.540378551042876,4.28039540664822,3.89007692616001,-0.653756047667602,3.69728851179012,3.1145341062969,-0.865040945580986,2.89513313585636,3.36255728401338,-1.17423324478303,2.91661624565802,3.01894350038454,-1.28532606655047,3.1996686468001,2.98674202528542,-1.29831941088332,3.64573636857191,2.94311109807595,-1.21321327778157,3.46293980634844,3.74306969788898,1.56714811135696,3.24953454179306,3.40178603733339,2.82440785450002,2.87864730002592,2.66767099203955,2.66252144531509,2.61899455824262,4.13729174972686,1.57656187542767
"22",1982-04-01,10.9562629927037,53.1653586453492,49.7826899128269,2.80072741378192,2.36380341034035,4.07134733351857,-0.483939579376499,-0.507345761659397,5.9110441820587,2.84574973727176,-0.424908455706807,5.25931106176427,3.15055055133651,-0.540378551042876,4.28039540664822,3.89007692616001,-0.653756047667602,3.69728851179012,3.1145341062969,-0.865040945580986,2.89513313585636,3.36255728401338,-1.17423324478303,2.91661624565802,3.01894350038454,-1.28532606655047,3.1996686468001,2.98674202528542,-1.29831941088332,3.64573636857191,2.94311109807595,1.66508018107081,2.79077137115105,3.24953454179306,3.40178603733339,2.82440785450002,2.87864730002592,2.66767099203955,2.66252144531509,2.61899455824262,1.38726948203018
"23",1982-07-01,11.2783107303655,54.1850448550706,50.5950342199167,1.63178066213829,1.91795228265725,2.93939400575072,-0.354689908858118,-0.483939579376499,4.07134733351857,2.80072741378192,-0.507345761659397,5.9110441820587,2.84574973727176,-0.424908455706807,5.25931106176427,3.15055055133651,-0.540378551042876,4.28039540664822,3.89007692616001,-0.653756047667602,3.69728851179012,3.1145341062969,-0.865040945580986,2.89513313585636,3.36255728401338,-1.17423324478303,2.91661624565802,3.01894350038454,-1.28532606655047,3.1996686468001,2.98674202528542,1.0178171344061,2.36380341034035,2.79077137115105,3.24953454179306,3.40178603733339,2.82440785450002,2.87864730002592,2.66767099203955,2.66252144531509,1.76499213652344
"24",1982-10-01,11.566564573061,55.2883623494311,51.6211331333301,2.0280624951321,2.03620297318481,2.55582462291459,-0.419596750104245,-0.354689908858118,2.93939400575072,1.63178066213829,-0.483939579376499,4.07134733351857,2.80072741378192,-0.507345761659397,5.9110441820587,2.84574973727176,-0.424908455706807,5.25931106176427,3.15055055133651,-0.540378551042876,4.28039540664822,3.89007692616001,-0.653756047667602,3.69728851179012,3.1145341062969,-0.865040945580986,2.89513313585636,3.36255728401338,-1.17423324478303,2.91661624565802,3.01894350038454,0.758743934739115,1.91795228265725,2.36380341034035,2.79077137115105,3.24953454179306,3.40178603733339,2.82440785450002,2.87864730002592,2.66767099203955,1.48344365372097
"25",1983-01-01,11.8878419953851,56.3768368450022,52.9912737812587,2.6542242774674,1.96872261958452,2.77763911915874,-0.47866010311489,-0.419596750104245,2.55582462291459,2.0280624951321,-0.354689908858118,2.93939400575072,1.63178066213829,-0.483939579376499,4.07134733351857,2.80072741378192,-0.507345761659397,5.9110441820587,2.84574973727176,-0.424908455706807,5.25931106176427,3.15055055133651,-0.540378551042876,4.28039540664822,3.89007692616001,-0.653756047667602,3.69728851179012,3.1145341062969,-0.865040945580986,2.89513313585636,3.36255728401338,0.240747609403869,2.03620297318481,1.91795228265725,2.36380341034035,2.79077137115105,3.24953454179306,3.40178603733339,2.82440785450002,2.87864730002592,1.32587790608676
"26",1983-04-01,12.1298255254843,57.5158059245578,54.3798914454569,2.62046477676736,2.02027843932966,2.03555473056494,-0.537623403073015,-0.47866010311489,2.77763911915874,2.6542242774674,-0.419596750104245,2.55582462291459,2.0280624951321,-0.354689908858118,2.93939400575072,1.63178066213829,-0.483939579376499,4.07134733351857,2.80072741378192,-0.507345761659397,5.9110441820587,2.84574973727176,-0.424908455706807,5.25931106176427,3.15055055133651,-0.540378551042876,4.28039540664822,3.89007692616001,-0.653756047667602,3.69728851179012,3.1145341062969,0.519874758246486,1.96872261958452,2.03620297318481,1.91795228265725,2.36380341034035,2.79077137115105,3.24953454179306,3.40178603733339,2.82440785450002,1.01870603177976
"27",1983-07-01,12.4355714383891,58.653394426524,55.5773431294678,2.20201190583835,1.97787109765688,2.52061261938588,-0.396486649978621,-0.537623403073015,2.03555473056494,2.62046477676736,-0.47866010311489,2.77763911915874,2.6542242774674,-0.419596750104245,2.55582462291459,2.0280624951321,-0.354689908858118,2.93939400575072,1.63178066213829,-0.483939579376499,4.07134733351857,2.80072741378192,-0.507345761659397,5.9110441820587,2.84574973727176,-0.424908455706807,5.25931106176427,3.15055055133651,-0.540378551042876,4.28039540664822,3.89007692616001,0.57690290261676,2.02027843932966,1.96872261958452,2.03620297318481,1.91795228265725,2.36380341034035,2.79077137115105,3.24953454179306,3.40178603733339,0.683520808741989
"28",1983-10-01,12.7057658450704,59.7477484540528,56.7174964332697,2.05147140831452,1.86579828538254,2.17275424792469,-0.155249843831712,-0.396486649978621,2.52061261938588,2.20201190583835,-0.537623403073015,2.03555473056494,2.62046477676736,-0.47866010311489,2.77763911915874,2.6542242774674,-0.419596750104245,2.55582462291459,2.0280624951321,-0.354689908858118,2.93939400575072,1.63178066213829,-0.483939579376499,4.07134733351857,2.80072741378192,-0.507345761659397,5.9110441820587,2.84574973727176,-0.424908455706807,5.25931106176427,3.15055055133651,0.928453267478968,1.97787109765688,2.02027843932966,1.96872261958452,2.03620297318481,1.91795228265725,2.36380341034035,2.79077137115105,3.24953454179306,0.494371067853949
"29",1984-01-01,12.9416542761165,60.6897086776058,57.7915808246979,1.89374436280323,1.57656187542767,1.85654634220747,0.186087015367719,-0.155249843831712,2.17275424792469,2.05147140831452,-0.396486649978621,2.52061261938588,2.20201190583835,-0.537623403073015,2.03555473056494,2.62046477676736,-0.47866010311489,2.77763911915874,2.6542242774674,-0.419596750104245,2.55582462291459,2.0280624951321,-0.354689908858118,2.93939400575072,1.63178066213829,-0.483939579376499,4.07134733351857,2.80072741378192,-0.507345761659397,5.9110441820587,2.84574973727176,0.818779787972468,1.86579828538254,1.97787109765688,2.02027843932966,1.96872261958452,2.03620297318481,1.91795228265725,2.36380341034035,2.79077137115105,0.112725598703634
"30",1984-04-01,13.212694032425,61.5316384848232,58.7290216319808,1.62210618554717,1.38726948203018,2.09432079180669,0.527263752900588,0.186087015367719,1.85654634220747,1.89374436280323,-0.155249843831712,2.17275424792469,2.05147140831452,-0.396486649978621,2.52061261938588,2.20201190583835,-0.537623403073015,2.03555473056494,2.62046477676736,-0.47866010311489,2.77763911915874,2.6542242774674,-0.419596750104245,2.55582462291459,2.0280624951321,-0.354689908858118,2.93939400575072,1.63178066213829,-0.483939579376499,4.07134733351857,2.80072741378192,0.725646710855044,1.57656187542767,1.86579828538254,1.97787109765688,2.02027843932966,1.96872261958452,2.03620297318481,1.91795228265725,2.36380341034035,0.113462047136004
"31",1984-07-01,13.3361949598449,62.6176670655544,59.7518033989485,1.74152699729424,1.76499213652344,0.93471420072897,0.668280368766888,0.527263752900588,2.09432079180669,1.62210618554717,0.186087015367719,1.85654634220747,1.89374436280323,-0.155249843831712,2.17275424792469,2.05147140831452,-0.396486649978621,2.52061261938588,2.20201190583835,-0.537623403073015,2.03555473056494,2.62046477676736,-0.47866010311489,2.77763911915874,2.6542242774674,-0.419596750104245,2.55582462291459,2.0280624951321,-0.354689908858118,2.93939400575072,1.63178066213829,0.608987992610244,1.38726948203018,1.57656187542767,1.86579828538254,1.97787109765688,2.02027843932966,1.96872261958452,2.03620297318481,1.91795228265725,0.0454367184004489
"32",1984-10-01,13.643839047195,63.5465648737465,60.7573202702869,1.68282263319282,1.48344365372097,2.30683555749152,0.809136862966631,0.668280368766888,0.93471420072897,1.74152699729424,0.527263752900588,2.09432079180669,1.62210618554717,0.186087015367719,1.85654634220747,1.89374436280323,-0.155249843831712,2.17275424792469,2.05147140831452,-0.396486649978621,2.52061261938588,2.20201190583835,-0.537623403073015,2.03555473056494,2.62046477676736,-0.47866010311489,2.77763911915874,2.6542242774674,-0.419596750104245,2.55582462291459,2.0280624951321,0.538564637052708,1.76499213652344,1.38726948203018,1.57656187542767,1.86579828538254,1.97787109765688,2.02027843932966,1.96872261958452,2.03620297318481,0.408910658084571
"33",1985-01-01,13.9259414811704,64.3891147374846,61.7094774674138,1.56714811135696,1.32587790608676,2.06761772107946,0.849833235499807,0.809136862966631,2.30683555749152,1.68282263319282,0.668280368766888,0.93471420072897,1.74152699729424,0.527263752900588,2.09432079180669,1.62210618554717,0.186087015367719,1.85654634220747,1.89374436280323,-0.155249843831712,2.17275424792469,2.05147140831452,-0.396486649978621,2.52061261938588,2.20201190583835,-0.537623403073015,2.03555473056494,2.62046477676736,-0.47866010311489,2.77763911915874,2.6542242774674,0.557540049300953,1.48344365372097,1.76499213652344,1.38726948203018,1.57656187542767,1.86579828538254,1.97787109765688,2.02027843932966,1.96872261958452,0.167690567008849
"34",1985-04-01,14.1924601501223,65.045050533125,62.7369897465661,1.66508018107081,1.01870603177976,1.91382872972918,0.793217690313345,0.849833235499807,2.06761772107946,1.56714811135696,0.809136862966631,2.30683555749152,1.68282263319282,0.668280368766888,0.93471420072897,1.74152699729424,0.527263752900588,2.09432079180669,1.62210618554717,0.186087015367719,1.85654634220747,1.89374436280323,-0.155249843831712,2.17275424792469,2.05147140831452,-0.396486649978621,2.52061261938588,2.20201190583835,-0.537623403073015,2.03555473056494,2.62046477676736,0.676208396173394,1.32587790608676,1.48344365372097,1.76499213652344,1.38726948203018,1.57656187542767,1.86579828538254,1.97787109765688,2.02027843932966,0.27533551063319
"35",1985-07-01,14.411035687125,65.4896469885756,63.3755375778172,1.0178171344061,0.683520808741989,1.54008209070686,0.739290227407242,0.793217690313345,1.91382872972918,1.66508018107081,0.849833235499807,2.06761772107946,1.56714811135696,0.809136862966631,2.30683555749152,1.68282263319282,0.668280368766888,0.93471420072897,1.74152699729424,0.527263752900588,2.09432079180669,1.62210618554717,0.186087015367719,1.85654634220747,1.89374436280323,-0.155249843831712,2.17275424792469,2.05147140831452,-0.396486649978621,2.52061261938588,2.20201190583835,0.913558734207554,1.01870603177976,1.32587790608676,1.48344365372097,1.76499213652344,1.38726948203018,1.57656187542767,1.86579828538254,1.97787109765688,0.656021802017381
"36",1985-10-01,14.6169550708925,65.8134088557268,63.8563956252972,0.758743934739115,0.494371067853949,1.42890065806629,0.688050846781511,0.739290227407242,1.54008209070686,1.0178171344061,0.793217690313345,1.91382872972918,1.66508018107081,0.849833235499807,2.06761772107946,1.56714811135696,0.809136862966631,2.30683555749152,1.68282263319282,0.668280368766888,0.93471420072897,1.74152699729424,0.527263752900588,2.09432079180669,1.62210618554717,0.186087015367719,1.85654634220747,1.89374436280323,-0.155249843831712,2.17275424792469,2.05147140831452,0.919538107364959,0.683520808741989,1.01870603177976,1.32587790608676,1.48344365372097,1.76499213652344,1.38726948203018,1.57656187542767,1.86579828538254,0.571406513042616
"37",1986-01-01,14.7367681761996,65.8875974148867,64.0101283712166,0.240747609403869,0.112725598703634,0.819685801358427,0.539499548436142,0.688050846781511,1.42890065806629,0.758743934739115,0.739290227407242,1.54008209070686,1.0178171344061,0.793217690313345,1.91382872972918,1.66508018107081,0.849833235499807,2.06761772107946,1.56714811135696,0.809136862966631,2.30683555749152,1.68282263319282,0.668280368766888,0.93471420072897,1.74152699729424,0.527263752900588,2.09432079180669,1.62210618554717,0.186087015367719,1.85654634220747,1.89374436280323,1.05848536311677,0.494371067853949,0.683520808741989,1.01870603177976,1.32587790608676,1.48344365372097,1.76499213652344,1.38726948203018,1.57656187542767,0.313982910252442
"38",1986-04-01,14.9460318349176,65.9623548317224,64.3429008713397,0.519874758246486,0.113462047136004,1.42001052208995,0.59200840972372,0.539499548436142,0.819685801358427,0.240747609403869,0.688050846781511,1.42890065806629,0.758743934739115,0.739290227407242,1.54008209070686,1.0178171344061,0.793217690313345,1.91382872972918,1.66508018107081,0.849833235499807,2.06761772107946,1.56714811135696,0.809136862966631,2.30683555749152,1.68282263319282,0.668280368766888,0.93471420072897,1.74152699729424,0.527263752900588,2.09432079180669,1.62210618554717,1.08113132235059,0.112725598703634,0.494371067853949,0.683520808741989,1.01870603177976,1.32587790608676,1.48344365372097,1.76499213652344,1.38726948203018,0.748313474564588
"39",1986-07-01,14.9381769519216,65.9923259611376,64.7140969340943,0.57690290261676,0.0454367184004489,-0.0525549730039931,0.545577430644245,0.59200840972372,1.42001052208995,0.519874758246486,0.539499548436142,0.819685801358427,0.240747609403869,0.688050846781511,1.42890065806629,0.758743934739115,0.739290227407242,1.54008209070686,1.0178171344061,0.793217690313345,1.91382872972918,1.66508018107081,0.849833235499807,2.06761772107946,1.56714811135696,0.809136862966631,2.30683555749152,1.68282263319282,0.668280368766888,0.93471420072897,1.74152699729424,0.747823165834238,0.113462047136004,0.112725598703634,0.494371067853949,0.683520808741989,1.01870603177976,1.32587790608676,1.48344365372097,1.76499213652344,1.02973123100794
"40",1986-10-01,14.9504936765032,66.2621756155106,65.3149370815984,0.928453267478968,0.408910658084571,0.0824513233526059,0.600206611197724,0.545577430644245,-0.0525549730039931,0.57690290261676,0.59200840972372,1.42001052208995,0.519874758246486,0.539499548436142,0.819685801358427,0.240747609403869,0.688050846781511,1.42890065806629,0.758743934739115,0.739290227407242,1.54008209070686,1.0178171344061,0.793217690313345,1.91382872972918,1.66508018107081,0.849833235499807,2.06761772107946,1.56714811135696,0.809136862966631,2.30683555749152,1.68282263319282,0.839546373479938,0.0454367184004489,0.113462047136004,0.112725598703634,0.494371067853949,0.683520808741989,1.01870603177976,1.32587790608676,1.48344365372097,1.22175943061282
"41",1987-01-01,15.0942720105849,66.3732910335126,65.8497225849494,0.818779787972468,0.167690567008849,0.96169623018989,0.655895951384151,0.600206611197724,0.0824513233526059,0.928453267478968,0.545577430644245,-0.0525549730039931,0.57690290261676,0.59200840972372,1.42001052208995,0.519874758246486,0.539499548436142,0.819685801358427,0.240747609403869,0.688050846781511,1.42890065806629,0.758743934739115,0.739290227407242,1.54008209070686,1.0178171344061,0.793217690313345,1.91382872972918,1.66508018107081,0.849833235499807,2.06761772107946,1.56714811135696,0.509631891952034,0.408910658084571,0.0454367184004489,0.113462047136004,0.112725598703634,0.494371067853949,0.683520808741989,1.01870603177976,1.32587790608676,1.23520041391532
"42",1987-04-01,15.1292731383161,66.5560402733038,66.3275589309943,0.725646710855044,0.27533551063319,0.231883509894493,0.613990506905251,0.655895951384151,0.96169623018989,0.818779787972468,0.600206611197724,0.0824513233526059,0.928453267478968,0.545577430644245,-0.0525549730039931,0.57690290261676,0.59200840972372,1.42001052208995,0.519874758246486,0.539499548436142,0.819685801358427,0.240747609403869,0.688050846781511,1.42890065806629,0.758743934739115,0.739290227407242,1.54008209070686,1.0178171344061,0.793217690313345,1.91382872972918,1.66508018107081,0.600659266391901,0.167690567008849,0.408910658084571,0.0454367184004489,0.113462047136004,0.112725598703634,0.494371067853949,0.683520808741989,1.01870603177976,0.779344857643727
"43",1987-07-01,15.2388997125301,66.9926624080561,66.7314858006755,0.608987992610244,0.656021802017381,0.724599081607002,0.374490277761021,0.613990506905251,0.231883509894493,0.725646710855044,0.655895951384151,0.96169623018989,0.818779787972468,0.600206611197724,0.0824513233526059,0.928453267478968,0.545577430644245,-0.0525549730039931,0.57690290261676,0.59200840972372,1.42001052208995,0.519874758246486,0.539499548436142,0.819685801358427,0.240747609403869,0.688050846781511,1.42890065806629,0.758743934739115,0.739290227407242,1.54008209070686,1.0178171344061,0.769448276524765,0.27533551063319,0.167690567008849,0.408910658084571,0.0454367184004489,0.113462047136004,0.112725598703634,0.494371067853949,0.683520808741989,0.683971568432806
"44",1987-10-01,15.3644358324639,67.3754628443164,67.0908779849778,0.538564637052708,0.571406513042616,0.823787296339296,0.337395263951468,0.374490277761021,0.724599081607002,0.608987992610244,0.613990506905251,0.231883509894493,0.725646710855044,0.655895951384151,0.96169623018989,0.818779787972468,0.600206611197724,0.0824513233526059,0.928453267478968,0.545577430644245,-0.0525549730039931,0.57690290261676,0.59200840972372,1.42001052208995,0.519874758246486,0.539499548436142,0.819685801358427,0.240747609403869,0.688050846781511,1.42890065806629,0.758743934739115,0.845864676277297,0.656021802017381,0.27533551063319,0.167690567008849,0.408910658084571,0.0454367184004489,0.113462047136004,0.112725598703634,0.494371067853949,0.334396435440776
"45",1988-01-01,15.525780144234,67.587010283351,67.4649364991717,0.557540049300953,0.313982910252442,1.05011543234961,0.202705465476585,0.337395263951468,0.823787296339296,0.538564637052708,0.374490277761021,0.724599081607002,0.608987992610244,0.613990506905251,0.231883509894493,0.725646710855044,0.655895951384151,0.96169623018989,0.818779787972468,0.600206611197724,0.0824513233526059,0.928453267478968,0.545577430644245,-0.0525549730039931,0.57690290261676,0.59200840972372,1.42001052208995,0.519874758246486,0.539499548436142,0.819685801358427,0.240747609403869,0.467927950183133,0.571406513042616,0.656021802017381,0.27533551063319,0.167690567008849,0.408910658084571,0.0454367184004489,0.113462047136004,0.112725598703634,0.362044203313028
"46",1988-04-01,15.6348194759368,68.0927729883567,67.9211400642522,0.676208396173394,0.748313474564588,0.702311450309434,0.0687221598961969,0.202705465476585,1.05011543234961,0.557540049300953,0.337395263951468,0.823787296339296,0.538564637052708,0.374490277761021,0.724599081607002,0.608987992610244,0.613990506905251,0.231883509894493,0.725646710855044,0.655895951384151,0.96169623018989,0.818779787972468,0.600206611197724,0.0824513233526059,0.928453267478968,0.545577430644245,-0.0525549730039931,0.57690290261676,0.59200840972372,1.42001052208995,0.519874758246486,0.523489670225241,0.313982910252442,0.571406513042616,0.656021802017381,0.27533551063319,0.167690567008849,0.408910658084571,0.0454367184004489,0.113462047136004,0.257628098664164
"47",1988-07-01,15.8094729106821,68.7939455378771,68.5416395716825,0.913558734207554,1.02973123100794,1.11707995742483,-0.0645546527896954,0.0687221598961969,0.702311450309434,0.676208396173394,0.202705465476585,1.05011543234961,0.557540049300953,0.337395263951468,0.823787296339296,0.538564637052708,0.374490277761021,0.724599081607002,0.608987992610244,0.613990506905251,0.231883509894493,0.725646710855044,0.655895951384151,0.96169623018989,0.818779787972468,0.600206611197724,0.0824513233526059,0.928453267478968,0.545577430644245,-0.0525549730039931,0.57690290261676,0.865794505026418,0.748313474564588,0.313982910252442,0.571406513042616,0.656021802017381,0.27533551063319,0.167690567008849,0.408910658084571,0.0454367184004489,0.436329371516497
"48",1988-10-01,15.9894037619308,69.6344420551768,69.1719060669569,0.919538107364959,1.22175943061282,1.13812049437207,-0.297124972581107,-0.0645546527896954,1.11707995742483,0.913558734207554,0.0687221598961969,0.702311450309434,0.676208396173394,0.202705465476585,1.05011543234961,0.557540049300953,0.337395263951468,0.823787296339296,0.538564637052708,0.374490277761021,0.724599081607002,0.608987992610244,0.613990506905251,0.231883509894493,0.725646710855044,0.655895951384151,0.96169623018989,0.818779787972468,0.600206611197724,0.0824513233526059,0.928453267478968,0.904423486805084,1.02973123100794,0.748313474564588,0.313982910252442,0.571406513042616,0.656021802017381,0.27533551063319,0.167690567008849,0.408910658084571,0.896983004172291
"49",1989-01-01,16.1885109940419,70.49456697167,69.9040805680645,1.05848536311677,1.23520041391532,1.24524488264632,-0.528988799478034,-0.297124972581107,1.13812049437207,0.919538107364959,-0.0645546527896954,1.11707995742483,0.913558734207554,0.0687221598961969,0.702311450309434,0.676208396173394,0.202705465476585,1.05011543234961,0.557540049300953,0.337395263951468,0.823787296339296,0.538564637052708,0.374490277761021,0.724599081607002,0.608987992610244,0.613990506905251,0.231883509894493,0.725646710855044,0.655895951384151,0.96169623018989,0.818779787972468,0.515632966557722,1.22175943061282,1.02973123100794,0.748313474564588,0.313982910252442,0.571406513042616,0.656021802017381,0.27533551063319,0.167690567008849,0.290691936008192
